gene1	gene2	protein1	protein2	experimental	database	textmining	combined_score
SoyZH13_03G158600	SoyZH13_11G136900	3847.I1LK48	3847.I1JPH2	172	453	398	703
SoyZH13_03G158600	SoyZH13_11G214600	3847.I1JPH2	3847.I1LMC1	172	453	398	703
SoyZH13_03G158600	SoyZH13_12G059900	3847.A0A0R0HCT4	3847.I1JPH2	172	453	398	703
SoyZH13_03G158600	SoyZH13_13G306800	3847.I1JPH2	3847.I1M4U5	172	453	398	703
SoyZH13_03G158600	SoyZH13_18G039800	3847.K7MPS9	3847.I1JPH2	172	453	398	703
SoyZH13_03G158600	SoyZH13_18G256600	3847.A0A0R0F5I2	3847.I1JPH2	172	453	398	703
SoyZH13_03G158600	SoyZH13_20G065100	3847.I1JPH2	3847.K7N228	452	452	445	818
SoyZH13_03G159300	SoyZH13_04G195600	3847.I1JPI4	3847.I1JY81	559	0	452	748
SoyZH13_03G159300	SoyZH13_06G140900	3847.I1JPI4	3847.I1KBB9	559	0	452	748
SoyZH13_03G159600	SoyZH13_03G187600	3847.I1JPI7	3847.C6SZ18	567	410	221	783
SoyZH13_03G159600	SoyZH13_04G010300	3847.C6SWX1	3847.I1JPI7	500	396	214	741
SoyZH13_03G159600	SoyZH13_04G059900	3847.I1JU90	3847.I1JPI7	567	452	0	752
SoyZH13_03G159600	SoyZH13_04G101500	3847.I1JPI7	3847.C6SXI7	500	298	391	767
SoyZH13_03G159600	SoyZH13_05G121700	3847.I1JPI7	3847.C6T3R4	420	402	209	701
SoyZH13_03G159600	SoyZH13_06G009900	3847.I1JPI7	3847.I1K759	500	396	214	741
SoyZH13_03G159600	SoyZH13_06G250200	3847.I1JPI7	3847.C6SX50	500	298	391	767
SoyZH13_03G159600	SoyZH13_07G225800	3847.I1MRP4	3847.I1JPI7	567	475	80	772
SoyZH13_03G159600	SoyZH13_08G072100	3847.I1JPI7	3847.I1K2S3	663	461	0	810
SoyZH13_03G159600	SoyZH13_08G082800	3847.I1JPI7	3847.I1KRI7	420	402	209	701
SoyZH13_03G159600	SoyZH13_08G173100	3847.I1JPI7	3847.I1K2S3	663	461	0	810
SoyZH13_03G159600	SoyZH13_09G049500	3847.I1JPI7	3847.C6TMU7	420	402	209	701
SoyZH13_03G159600	SoyZH13_09G087000	3847.I1JU90	3847.I1JPI7	567	452	0	752
SoyZH13_03G159600	SoyZH13_10G137200	3847.I1LB97	3847.I1JPI7	463	358	232	712
SoyZH13_03G159600	SoyZH13_11G074000	3847.I1JPI7	3847.I1LI06	500	298	384	764
SoyZH13_03G159600	SoyZH13_11G112400	3847.I1JPI7	3847.I1LJB4	500	396	214	741
SoyZH13_03G159600	SoyZH13_11G138000	3847.I1JPI7	3847.C6TEF1	762	0	109	778
SoyZH13_03G159600	SoyZH13_11G225800	3847.I1JPI7	3847.I1LMP8	395	391	306	721
SoyZH13_03G159600	SoyZH13_12G038000	3847.C6SWX1	3847.I1JPI7	500	396	214	741
SoyZH13_03G159600	SoyZH13_14G055300	3847.I1M7V9	3847.I1JPI7	395	391	306	721
SoyZH13_03G159600	SoyZH13_14G055400	3847.C6TGA6	3847.I1JPI7	395	391	306	721
SoyZH13_03G159600	SoyZH13_14G142900	3847.I1JPI7	3847.K7M771	762	0	109	778
SoyZH13_03G159600	SoyZH13_15G049600	3847.I1JPI7	3847.I1K2S3	663	461	0	810
SoyZH13_03G159600	SoyZH13_15G138300	3847.A0A0R0G9Z5	3847.I1JPI7	567	475	80	772
SoyZH13_03G159600	SoyZH13_15G151800	3847.I1MGV6	3847.I1JPI7	420	402	209	701
SoyZH13_03G159600	SoyZH13_15G213300	3847.I1JPI7	3847.C6SXI7	500	298	391	767
SoyZH13_03G159600	SoyZH13_16G026000	3847.I1MKN3	3847.I1JPI7	403	396	239	701
SoyZH13_03G159600	SoyZH13_16G114900	3847.I1MN72	3847.I1JPI7	500	298	384	764
SoyZH13_03G159600	SoyZH13_17G030800	3847.I1MRP4	3847.I1JPI7	567	475	80	772
SoyZH13_03G159600	SoyZH13_18G028300	3847.I1JPI7	3847.K7MPL5	395	391	306	721
SoyZH13_03G159600	SoyZH13_18G028400	3847.I1JPI7	3847.A0A0R0F6M5	395	391	306	721
SoyZH13_03G159600	SoyZH13_19G190500	3847.C6SZ18	3847.I1JPI7	567	410	221	783
SoyZH13_03G159600	SoyZH13_19G192200	3847.I1JPI7	3847.C6SZ18	567	410	221	783
SoyZH13_03G159600	SoyZH13_20G220600	3847.I1JPI7	3847.I1NJ23	463	358	232	712
SoyZH13_03G160200	SoyZH13_03G186400	3847.I1L8S1	3847.I1JQD9	526	415	0	710
SoyZH13_03G160200	SoyZH13_03G187600	3847.I1L8S1	3847.C6SZ18	579	786	0	906
SoyZH13_03G160200	SoyZH13_04G010300	3847.I1L8S1	3847.C6SWX1	533	764	0	885
SoyZH13_03G160200	SoyZH13_04G076100	3847.I1L8S1	3847.I1JUS7	568	501	0	775
SoyZH13_03G160200	SoyZH13_04G118600	3847.I1L8S1	3847.I1JW21	500	745	0	867
SoyZH13_03G160200	SoyZH13_04G149800	3847.C6TFG0	3847.I1L8S1	500	718	0	852
SoyZH13_03G160200	SoyZH13_04G205000	3847.I1JYI1	3847.I1L8S1	455	540	0	738
SoyZH13_03G160200	SoyZH13_05G026800	3847.I1JZQ6	3847.I1L8S1	500	718	0	852
SoyZH13_03G160200	SoyZH13_05G092000	3847.I1L8S1	3847.A0A0R4J3A8	409	718	0	826
SoyZH13_03G160200	SoyZH13_05G197000	3847.I1L8S1	3847.I1K6E7	455	731	0	847
SoyZH13_03G160200	SoyZH13_05G209500	3847.I1L8S1	3847.I1K628	409	718	0	826
SoyZH13_03G160200	SoyZH13_05G220100	3847.I1L8S1	3847.C6SWG3	426	720	0	832
SoyZH13_03G160200	SoyZH13_05G223400	3847.I1K5L7	3847.I1L8S1	426	720	153	852
SoyZH13_03G160200	SoyZH13_05G224300	3847.I1K5K3	3847.I1L8S1	395	714	0	819
SoyZH13_03G160200	SoyZH13_05G226500	3847.C6T5U0	3847.I1L8S1	500	745	0	867
SoyZH13_03G160200	SoyZH13_05G230100	3847.I1L8S1	3847.I1K5D3	526	415	0	710
SoyZH13_03G160200	SoyZH13_06G009900	3847.I1K759	3847.I1L8S1	533	764	0	885
SoyZH13_03G160200	SoyZH13_06G108800	3847.I1L8S1	3847.I1KAA3	426	611	0	767
SoyZH13_03G160200	SoyZH13_06G131300	3847.I1L8S1	3847.I1KB15	455	540	0	738
SoyZH13_03G160200	SoyZH13_06G138500	3847.I1L8S1	3847.C6SXR4	409	718	0	826
SoyZH13_03G160200	SoyZH13_06G182500	3847.C6TFG0	3847.I1L8S1	500	718	0	852
SoyZH13_03G160200	SoyZH13_07G022700	3847.I1KGU0	3847.I1L8S1	409	718	0	826
SoyZH13_03G160200	SoyZH13_07G058100	3847.I1L8S1	3847.I1KI08	533	415	0	715
SoyZH13_03G160200	SoyZH13_07G066900	3847.I1KIB3	3847.I1L8S1	262	687	0	759
SoyZH13_03G160200	SoyZH13_07G082700	3847.I1L8S1	3847.K7L0H7	394	711	0	817
SoyZH13_03G160200	SoyZH13_07G087200	3847.I1L8S1	3847.I1KIY3	426	720	153	852
SoyZH13_03G160200	SoyZH13_07G200300	3847.I1KM19	3847.I1L8S1	500	745	0	867
SoyZH13_03G160200	SoyZH13_07G239200	3847.I1L8S1	3847.C6F117	409	718	0	826
SoyZH13_03G160200	SoyZH13_07G253600	3847.I1L8S1	3847.I1KNN1	426	720	0	832
SoyZH13_03G160200	SoyZH13_08G017100	3847.I1L8S1	3847.I1KPE7	455	731	0	847
SoyZH13_03G160200	SoyZH13_08G029003	3847.I1L8S1	3847.C6SZ22	409	718	0	826
SoyZH13_03G160200	SoyZH13_08G040500	3847.I1KQ68	3847.I1L8S1	426	720	0	832
SoyZH13_03G160200	SoyZH13_08G045800	3847.I1KQE3	3847.I1L8S1	500	745	0	867
SoyZH13_03G160200	SoyZH13_08G050200	3847.I1L8S1	3847.I1KQJ6	526	415	0	710
SoyZH13_03G160200	SoyZH13_08G072100	3847.I1L8S1	3847.I1K2S3	751	0	0	751
SoyZH13_03G160200	SoyZH13_08G152500	3847.A0A0R0IR73	3847.I1L8S1	426	720	0	832
SoyZH13_03G160200	SoyZH13_08G173100	3847.I1L8S1	3847.I1K2S3	751	0	0	751
SoyZH13_03G160200	SoyZH13_08G207400	3847.I1KVL0	3847.I1L8S1	409	718	0	826
SoyZH13_03G160200	SoyZH13_08G274200	3847.I1L8S1	3847.I1KXJ9	570	501	0	776
SoyZH13_03G160200	SoyZH13_08G306200	3847.I1L8S1	3847.I1KYF8	396	716	0	821
SoyZH13_03G160200	SoyZH13_08G326400	3847.I1L8S1	3847.C6T968	396	716	0	821
SoyZH13_03G160200	SoyZH13_09G043100	3847.I1L8S1	3847.C6SYE0	533	764	0	885
SoyZH13_03G160200	SoyZH13_09G086400	3847.I1L8S1	3847.C6T065	455	731	103	856
SoyZH13_03G160200	SoyZH13_09G086500	3847.I1L8S1	3847.K7LCS7	455	731	103	856
SoyZH13_03G160200	SoyZH13_09G094000	3847.I1L8S1	3847.I1L2H4	395	714	107	832
SoyZH13_03G160200	SoyZH13_09G140700	3847.I1L8S1	3847.C6TG91	395	712	0	818
SoyZH13_03G160200	SoyZH13_09G164900	3847.I1L4B6	3847.I1L8S1	426	720	153	852
SoyZH13_03G160200	SoyZH13_09G211600	3847.I1L5T1	3847.I1L8S1	500	446	0	711
SoyZH13_03G160200	SoyZH13_10G099200	3847.I1L8S1	3847.I1LA47	569	501	0	775
SoyZH13_03G160200	SoyZH13_10G123100	3847.I1L8S1	3847.A0A0R0I0B9	395	712	0	818
SoyZH13_03G160200	SoyZH13_10G123500	3847.I1L8S1	3847.A0A0R0HSV1	395	712	0	818
SoyZH13_03G160200	SoyZH13_10G226400	3847.I1L8S1	3847.I1LE22	426	611	0	767
SoyZH13_03G160200	SoyZH13_11G006000	3847.I1L8S1	3847.C6TLT3	426	611	0	767
SoyZH13_03G160200	SoyZH13_11G018800	3847.I1L8S1	3847.I1LGB1	395	714	0	819
SoyZH13_03G160200	SoyZH13_11G019400	3847.I1L8S1	3847.I1LGB7	395	714	0	819
SoyZH13_03G160200	SoyZH13_11G021000	3847.I1LGD6	3847.I1L8S1	455	731	0	847
SoyZH13_03G160200	SoyZH13_11G088400	3847.I1LIG5	3847.I1L8S1	666	0	295	754
SoyZH13_03G160200	SoyZH13_11G112400	3847.I1LJB4	3847.I1L8S1	533	764	0	885
SoyZH13_03G160200	SoyZH13_11G179600	3847.I1L8S1	3847.C6SVR8	500	745	0	867
SoyZH13_03G160200	SoyZH13_12G003300	3847.I1L8S1	3847.C6TL41	500	446	0	711
SoyZH13_03G160200	SoyZH13_12G038000	3847.I1L8S1	3847.C6SWX1	533	764	0	885
SoyZH13_03G160200	SoyZH13_12G181000	3847.I1L8S1	3847.I1LUE0	395	714	107	832
SoyZH13_03G160200	SoyZH13_13G033300	3847.I1L8S1	3847.C6T2H2	426	720	153	852
SoyZH13_03G160200	SoyZH13_13G044100	3847.I1L8S1	3847.I1LWR7	500	745	0	867
SoyZH13_03G160200	SoyZH13_13G095600	3847.I1L8S1	3847.I1LYA4	568	501	0	775
SoyZH13_03G160200	SoyZH13_13G216500	3847.I1L8S1	3847.I1M228	568	501	0	775
SoyZH13_03G160200	SoyZH13_13G274900	3847.I1L8S1	3847.I1M3W1	395	714	107	832
SoyZH13_03G160200	SoyZH13_13G341200	3847.C6SVV7	3847.I1L8S1	409	718	0	826
SoyZH13_03G160200	SoyZH13_14G039700	3847.I1M7C7	3847.I1L8S1	394	711	0	817
SoyZH13_03G160200	SoyZH13_14G051500	3847.I1L8S1	3847.A0A0R4J581	387	707	0	812
SoyZH13_03G160200	SoyZH13_14G191700	3847.C6SWA5	3847.I1L8S1	409	718	0	826
SoyZH13_03G160200	SoyZH13_15G004100	3847.I1L8S1	3847.A0A0R0G3G4	409	718	0	826
SoyZH13_03G160200	SoyZH13_15G049600	3847.I1L8S1	3847.I1K2S3	751	0	0	751
SoyZH13_03G160200	SoyZH13_15G072700	3847.I1L8S1	3847.I1MEK0	568	501	0	775
SoyZH13_03G160200	SoyZH13_15G091600	3847.A0A0R0FZ23	3847.I1L8S1	396	716	161	843
SoyZH13_03G160200	SoyZH13_15G098500	3847.I1L8S1	3847.K7MAP3	409	718	0	826
SoyZH13_03G160200	SoyZH13_15G142100	3847.I1L8S1	3847.C6SWG4	533	764	0	885
SoyZH13_03G160200	SoyZH13_15G245900	3847.A0A0R4J5B7	3847.I1L8S1	426	720	0	832
SoyZH13_03G160200	SoyZH13_16G011200	3847.I1L8S1	3847.A0A0R0FJR0	426	720	0	832
SoyZH13_03G160200	SoyZH13_16G080100	3847.I1L8S1	3847.I1MM89	396	716	0	821
SoyZH13_03G160200	SoyZH13_16G112900	3847.A0A0R4J5K4	3847.I1L8S1	387	707	0	812
SoyZH13_03G160200	SoyZH13_16G132300	3847.I1L8S1	3847.I1JD07	464	666	0	813
SoyZH13_03G160200	SoyZH13_17G004400	3847.I1L8S1	3847.I1MQW1	426	720	0	832
SoyZH13_03G160200	SoyZH13_17G018100	3847.I1L8S1	3847.C6F117	409	718	0	826
SoyZH13_03G160200	SoyZH13_17G043900	3847.I1L8S1	3847.I1MS38	568	501	0	775
SoyZH13_03G160200	SoyZH13_17G095400	3847.I1JZQ6	3847.I1L8S1	500	718	0	852
SoyZH13_03G160200	SoyZH13_17G102200	3847.I1MU00	3847.I1L8S1	455	731	103	856
SoyZH13_03G160200	SoyZH13_17G159500	3847.I1L8S1	3847.A0A0R0FE22	409	718	0	826
SoyZH13_03G160200	SoyZH13_17G172600	3847.I1L8S1	3847.A0A0R0FEX1	387	707	0	812
SoyZH13_03G160200	SoyZH13_18G078700	3847.I1L8S1	3847.I1N0F1	396	716	0	821
SoyZH13_03G160200	SoyZH13_18G119300	3847.I1L8S1	3847.I1N1D5	570	501	0	776
SoyZH13_03G160200	SoyZH13_19G026300	3847.I1L8S1	3847.C6T4Z6	500	745	0	867
SoyZH13_03G160200	SoyZH13_19G044500	3847.I1L8S1	3847.I1N6T0	426	720	153	852
SoyZH13_03G160200	SoyZH13_19G092400	3847.I1JD07	3847.I1L8S1	464	666	0	813
SoyZH13_03G160200	SoyZH13_19G130800	3847.I1L8S1	3847.I1N954	394	711	0	817
SoyZH13_03G160200	SoyZH13_19G130900	3847.I1L8S1	3847.C6SY25	394	711	0	817
SoyZH13_03G160200	SoyZH13_19G158100	3847.K7MYU5	3847.I1L8S1	528	446	0	727
SoyZH13_03G160200	SoyZH13_19G190500	3847.C6SZ18	3847.I1L8S1	579	786	0	906
SoyZH13_03G160200	SoyZH13_19G192200	3847.C6SZ18	3847.I1L8S1	579	786	0	906
SoyZH13_03G160200	SoyZH13_20G031900	3847.K7N154	3847.I1L8S1	409	718	0	826
SoyZH13_03G160200	SoyZH13_20G074100	3847.I1L8S1	3847.A0A0R0I0B9	395	712	0	818
SoyZH13_03G160200	SoyZH13_20G136100	3847.I1L8S1	3847.C6TI64	426	611	0	767
SoyZH13_03G161200	SoyZH13_04G089100	3847.I1JV73	3847.C6T4H3	426	720	106	843
SoyZH13_03G161200	SoyZH13_07G078800	3847.C6SVA4	3847.C6T4H3	395	714	200	849
SoyZH13_03G161200	SoyZH13_08G142800	3847.I1KTI0	3847.C6T4H3	426	720	105	843
SoyZH13_03G161200	SoyZH13_08G313200	3847.C6T4H3	3847.I1KYM4	473	738	408	910
SoyZH13_03G161200	SoyZH13_09G044000	3847.C6T4H3	3847.I1L113	426	417	253	728
SoyZH13_03G161200	SoyZH13_09G094300	3847.C6T3F2	3847.C6T4H3	426	720	105	843
SoyZH13_03G161200	SoyZH13_09G174000	3847.C6SXZ4	3847.C6T4H3	395	714	200	849
SoyZH13_03G161200	SoyZH13_09G177500	3847.I1L4N8	3847.C6T4H3	501	502	0	740
SoyZH13_03G161200	SoyZH13_10G089500	3847.I1L9X1	3847.C6T4H3	426	720	253	869
SoyZH13_03G161200	SoyZH13_10G219900	3847.I1LDU4	3847.C6T4H3	533	764	81	889
SoyZH13_03G161200	SoyZH13_11G009200	3847.C6T4H3	3847.I1LFY7	395	420	251	714
SoyZH13_03G161200	SoyZH13_13G171700	3847.A0A0R0GQW5	3847.C6T4H3	533	764	455	934
SoyZH13_03G161200	SoyZH13_15G147000	3847.C6T4H3	3847.C6T5G1	426	417	253	728
SoyZH13_03G161200	SoyZH13_15G158100	3847.I1MH26	3847.C6T4H3	659	821	205	947
SoyZH13_03G161200	SoyZH13_15G248000	3847.C6T4H3	3847.I1MJJ9	426	720	105	843
SoyZH13_03G161200	SoyZH13_16G101900	3847.I1MMT8	3847.C6T4H3	501	502	0	740
SoyZH13_03G161200	SoyZH13_17G175200	3847.K7MME1	3847.C6T4H3	533	764	455	934
SoyZH13_03G161200	SoyZH13_18G071800	3847.C6T4H3	3847.I1N089	473	738	408	910
SoyZH13_03G161200	SoyZH13_18G218200	3847.C6T4H3	3847.C6T3P4	533	764	456	934
SoyZH13_03G161200	SoyZH13_19G041300	3847.C6T4H3	3847.I1N6N9	533	708	236	886
SoyZH13_03G161200	SoyZH13_20G142600	3847.I1NGQ5	3847.C6T4H3	533	764	81	889
SoyZH13_03G162500	SoyZH13_05G166400	3847.I1JPL4	3847.I1K4J0	395	417	388	765
SoyZH13_03G162500	SoyZH13_08G129700	3847.I1JPL4	3847.I1KT09	395	417	388	765
SoyZH13_03G162500	SoyZH13_11G238100	3847.I1JPL4	3847.I1LNK3	395	417	388	765
SoyZH13_03G162500	SoyZH13_18G015200	3847.I1JPL4	3847.I1MYR5	395	417	388	765
SoyZH13_03G163000	SoyZH13_04G007200	3847.C6SV85	3847.I1JCJ3	391	595	210	788
SoyZH13_03G163000	SoyZH13_05G124400	3847.C6SV85	3847.C6SVI1	663	766	365	945
SoyZH13_03G163000	SoyZH13_06G006700	3847.C6SV85	3847.I1JCJ3	391	595	210	788
SoyZH13_03G163000	SoyZH13_06G025800	3847.C6SV85	3847.I1K7M8	387	706	216	846
SoyZH13_03G163000	SoyZH13_07G002100	3847.C6SV85	3847.I1KG34	455	624	0	786
SoyZH13_03G163000	SoyZH13_07G022200	3847.I1KGT4	3847.C6SV85	567	776	0	898
SoyZH13_03G163000	SoyZH13_08G085900	3847.C6SV85	3847.C6SVI1	663	766	365	945
SoyZH13_03G163000	SoyZH13_08G213200	3847.C6SV85	3847.I1KVU0	455	624	0	786
SoyZH13_03G163000	SoyZH13_09G217400	3847.I1L5Z7	3847.C6SV85	663	833	204	951
SoyZH13_03G163000	SoyZH13_09G222500	3847.C6SV85	3847.I1L655	455	730	212	874
SoyZH13_03G163000	SoyZH13_10G260800	3847.I1LF60	3847.C6SV85	455	730	212	874
SoyZH13_03G163000	SoyZH13_11G073300	3847.I1LI00	3847.C6SV85	391	595	210	788
SoyZH13_03G163000	SoyZH13_11G107100	3847.C6SV85	3847.C6TBY6	391	595	210	788
SoyZH13_03G163000	SoyZH13_11G110500	3847.I1LJ94	3847.C6SV85	387	706	216	846
SoyZH13_03G163000	SoyZH13_12G036100	3847.I1LPZ3	3847.C6SV85	387	706	216	846
SoyZH13_03G163000	SoyZH13_12G066700	3847.I1LR08	3847.C6SV85	387	706	216	846
SoyZH13_03G163000	SoyZH13_13G062300	3847.C6SV85	3847.I1LW89	391	595	210	788
SoyZH13_03G163000	SoyZH13_13G302100	3847.C6SV85	3847.I1M4P0	387	706	216	846
SoyZH13_03G163000	SoyZH13_14G113400	3847.C6SV85	3847.C6T3I8	663	766	418	950
SoyZH13_03G163000	SoyZH13_14G132800	3847.C6SV85	3847.I1LW89	391	595	210	788
SoyZH13_03G163000	SoyZH13_15G043300	3847.K7M9K9	3847.C6SV85	387	706	216	846
SoyZH13_03G163000	SoyZH13_16G046100	3847.I1MLB7	3847.C6SV85	420	719	370	888
SoyZH13_03G163000	SoyZH13_16G115500	3847.C6SV85	3847.I1JCJ3	391	595	210	788
SoyZH13_03G163000	SoyZH13_16G126600	3847.A0A0R0G0K3	3847.C6SV85	567	689	0	859
SoyZH13_03G163000	SoyZH13_16G130700	3847.K7MHE5	3847.C6SV85	420	719	370	888
SoyZH13_03G163000	SoyZH13_17G195700	3847.C6SV85	3847.C6T3I8	663	766	418	950
SoyZH13_03G163000	SoyZH13_18G219000	3847.C6SV85	3847.I1N438	455	730	212	874
SoyZH13_03G163000	SoyZH13_18G227200	3847.I1L5Z7	3847.C6SV85	663	833	204	951
SoyZH13_03G163000	SoyZH13_19G088100	3847.I1N7Z4	3847.C6SV85	420	719	370	888
SoyZH13_03G163000	SoyZH13_20G094900	3847.I1NF84	3847.C6SV85	455	730	212	874
SoyZH13_03G163400	SoyZH13_13G121400	3847.I1LZ51	3847.C6TA11	0	900	0	900
SoyZH13_03G163400	SoyZH13_19G167000	3847.C6TA11	3847.I1NA94	0	900	0	900
SoyZH13_03G163700	SoyZH13_13G125900	3847.K7KFT2	3847.K7LZS3	0	900	0	900
SoyZH13_03G164900	SoyZH13_03G187800	3847.I1JPP3	3847.I1JQF4	395	938	307	971
SoyZH13_03G164900	SoyZH13_04G007400	3847.I1JSI6	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_05G143900	3847.I1K3U6	3847.I1JPP3	172	650	182	742
SoyZH13_03G164900	SoyZH13_05G220600	3847.I1K5Q4	3847.I1JPP3	172	650	182	742
SoyZH13_03G164900	SoyZH13_05G223800	3847.I1K5K8	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_08G041100	3847.I1JPP3	3847.I1KQ73	172	650	182	742
SoyZH13_03G164900	SoyZH13_08G043500	3847.I1KQB3	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_08G106600	3847.I1KS98	3847.I1JPP3	172	650	182	742
SoyZH13_03G164900	SoyZH13_08G254300	3847.K7L948	3847.I1JPP3	394	401	263	709
SoyZH13_03G164900	SoyZH13_09G007300	3847.I1JPP3	3847.I1KZW3	277	650	227	787
SoyZH13_03G164900	SoyZH13_11G133300	3847.I1LK05	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_14G041600	3847.I1M7E7	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_14G042400	3847.I1M7F7	3847.I1JPP3	277	650	227	787
SoyZH13_03G164900	SoyZH13_14G101400	3847.I1M7E7	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_15G035800	3847.I1MDD7	3847.I1JPP3	172	634	153	720
SoyZH13_03G164900	SoyZH13_15G107500	3847.I1JPP3	3847.I1MFL0	277	650	227	787
SoyZH13_03G164900	SoyZH13_16G091600	3847.I1MMM9	3847.I1JPP3	394	401	263	709
SoyZH13_03G164900	SoyZH13_17G224800	3847.K7MNK5	3847.I1JPP3	0	900	0	900
SoyZH13_03G164900	SoyZH13_19G192300	3847.I1JPP3	3847.I1NB01	395	938	307	971
SoyZH13_03G165000	SoyZH13_03G224600	3847.C6TKY8	3847.I1JRL7	554	540	497	887
SoyZH13_03G165000	SoyZH13_04G061900	3847.C6TKY8	3847.I1JUA9	500	540	203	800
SoyZH13_03G165000	SoyZH13_04G077300	3847.I1JUT9	3847.C6TKY8	547	540	499	886
SoyZH13_03G165000	SoyZH13_06G062000	3847.C6TKY8	3847.I1K8S5	500	540	203	800
SoyZH13_03G165000	SoyZH13_06G078700	3847.C6TKY8	3847.I1K9B8	547	540	499	886
SoyZH13_03G165000	SoyZH13_08G312500	3847.I1KYL4	3847.C6TKY8	489	540	450	859
SoyZH13_03G165000	SoyZH13_09G032100	3847.C6TKY8	3847.C6SYQ2	409	540	0	716
SoyZH13_03G165000	SoyZH13_14G011800	3847.C6SYG0	3847.C6TKY8	395	540	0	709
SoyZH13_03G165000	SoyZH13_14G098700	3847.I1M998	3847.C6TKY8	500	540	495	873
SoyZH13_03G165000	SoyZH13_15G133500	3847.C6T2Y4	3847.C6TKY8	409	540	0	716
SoyZH13_03G165000	SoyZH13_17G035200	3847.C6SZY0	3847.C6TKY8	409	540	0	716
SoyZH13_03G165000	SoyZH13_18G071900	3847.K7MQG6	3847.C6TKY8	489	540	450	859
SoyZH13_03G165000	SoyZH13_19G228400	3847.I1NC77	3847.C6TKY8	554	540	497	887
SoyZH13_03G165500	SoyZH13_05G220200	3847.K7KRK6	3847.I1JPP8	0	900	0	900
SoyZH13_03G166100	SoyZH13_16G037400	3847.I1ML17	3847.I1JPQ4	272	543	357	767
SoyZH13_03G166100	SoyZH13_17G154400	3847.K7MLY6	3847.I1JPQ4	272	543	357	767
SoyZH13_03G166100	SoyZH13_19G098500	3847.I1N888	3847.I1JPQ4	272	543	357	767
SoyZH13_03G168200	SoyZH13_03G172000	3847.K7KFV5	3847.I1JPX2	751	0	0	751
SoyZH13_03G168200	SoyZH13_03G194400	3847.K7KFV5	3847.K7KGC1	557	540	0	787
SoyZH13_03G168200	SoyZH13_04G090500	3847.K7KJ67	3847.K7KFV5	665	540	0	839
SoyZH13_03G168200	SoyZH13_04G123400	3847.K7KFV5	3847.I1JWH5	571	540	0	794
SoyZH13_03G168200	SoyZH13_04G178300	3847.I1JXQ3	3847.K7KFV5	573	540	0	795
SoyZH13_03G168200	SoyZH13_05G037500	3847.K7KFV5	3847.I1K017	658	540	0	835
SoyZH13_03G168200	SoyZH13_05G045000	3847.K7KFV5	3847.I1K096	572	540	0	794
SoyZH13_03G168200	SoyZH13_05G077900	3847.K7KFV5	3847.I1K1V6	751	0	0	751
SoyZH13_03G168200	SoyZH13_05G112100	3847.K7KFV5	3847.I1K2U0	665	540	0	839
SoyZH13_03G168200	SoyZH13_05G223400	3847.I1K5L7	3847.K7KFV5	512	540	0	765
SoyZH13_03G168200	SoyZH13_06G093500	3847.K7KFV5	3847.I1K9T1	665	540	0	839
SoyZH13_03G168200	SoyZH13_06G157800	3847.K7KVG4	3847.K7KFV5	573	540	0	795
SoyZH13_03G168200	SoyZH13_07G087200	3847.I1KIY3	3847.K7KFV5	512	540	0	765
SoyZH13_03G168200	SoyZH13_07G096700	3847.K7KFV5	3847.I1KJ56	572	540	0	794
SoyZH13_03G168200	SoyZH13_07G100800	3847.I1KJ98	3847.K7KFV5	638	540	0	826
SoyZH13_03G168200	SoyZH13_07G190200	3847.K7KFV5	3847.I1KLS4	658	540	0	835
SoyZH13_03G168200	SoyZH13_07G194200	3847.K7KFV5	3847.K7L2Y0	665	540	0	839
SoyZH13_03G168200	SoyZH13_07G246000	3847.I1KNF0	3847.K7KFV5	727	883	547	984
SoyZH13_03G168200	SoyZH13_08G073300	3847.I1KR80	3847.K7KFV5	665	540	0	839
SoyZH13_03G168200	SoyZH13_08G165400	3847.I1KU61	3847.K7KFV5	618	540	0	816
SoyZH13_03G168200	SoyZH13_08G338400	3847.K7KFV5	3847.I1KZF2	751	883	535	985
SoyZH13_03G168200	SoyZH13_09G022500	3847.K7KFV5	3847.I1L0E0	666	540	0	839
SoyZH13_03G168200	SoyZH13_09G079000	3847.K7KFV5	3847.I1L224	751	883	533	985
SoyZH13_03G168200	SoyZH13_09G082500	3847.K7KFV5	3847.I1L265	727	0	0	727
SoyZH13_03G168200	SoyZH13_09G111700	3847.K7KFV5	3847.A0A0R0I7J6	567	540	0	792
SoyZH13_03G168200	SoyZH13_09G111800	3847.K7KFV5	3847.A0A0R0IDF0	567	540	0	792
SoyZH13_03G168200	SoyZH13_09G154000	3847.I1L412	3847.K7KFV5	638	540	0	826
SoyZH13_03G168200	SoyZH13_09G164900	3847.I1L4B6	3847.K7KFV5	512	540	0	765
SoyZH13_03G168200	SoyZH13_10G006200	3847.K7LGR1	3847.K7KFV5	569	540	0	793
